Actual,Predicted,Mean Squared,,
6.335054251,6.3410463,3.59046E-05,,
6.249975242,6.1403522,0.012017211,,
5.783825182,5.623221,0.025793703,,
5.937536205,5.5571404,0.144700969,,
5.099866428,5.0304565,0.004817738,,
4.997212274,5.132258,0.018237348,,
4.564348191,4.6236086,0.003511796,,
5.164785974,5.0033283,0.02606858,,
5.568344504,5.6082745,0.001594405,,
5.099866428,5.033666,0.004382497,,
5.123963979,5.210613,0.007508053,,
4.927253685,4.962049,0.001210714,,
2.708050201,2.0272985,0.463422879,,
4.919980926,4.7183905,0.0406387,,
1.098612289,1.6661537,0.322103254,,
1.609437912,1.5833945,0.000678259,,
5.66296048,5.5291314,0.017910223,,
6.357842267,6.286607,0.005074463,,
5.568344504,5.55756,0.000116306,,
5.003946306,5.0163417,0.000153646,,
4.753590191,4.8542933,0.010141116,,
6.499787041,6.446506,0.002838869,,
5.257495372,5.23085,0.000709976,,
4.189654742,4.2736564,0.007056279,,
3.713572067,3.7980907,0.007143399,,
4.430816799,4.497555,0.004453987,,
5.247024072,5.367419,0.014494939,,
5.313205979,5.206824,0.011317125,,
5.402677382,5.3735685,0.000847327,,
3.135494216,2.9954743,0.019605577,,
3.891820298,3.8866348,2.68894E-05,,
6.651571874,6.590715,0.003703559,,
4.553876892,4.544644,8.52463E-05,,
4.060443011,3.99812,0.003884158,,
4.143134726,4.095293,0.002288831,,
4.343805422,4.616042,0.074112754,,
2.48490665,2.0156322,0.220218509,,
4.709530201,4.96198,0.063730901,,
5.18178355,5.019463,0.026347961,,
5.062595033,5.111531,0.002394729,,
5.198497031,5.073798,0.015549848,,
4.17438727,4.20077,0.000696048,,
3.17805383,3.2389557,0.003709038,,
4.007333185,4.2681713,0.068036522,,
5.257495372,5.2412653,0.000263415,,
4.234106505,4.351043,0.013674144,,
4.9698133,4.955445,0.000206448,,
4.634728988,4.632466,5.12112E-06,,
4.369447852,4.48476,0.013296891,,
1.098612289,1.2743723,0.030891582,,
5.332718793,5.2756996,0.003251188,,
3.688879454,3.6885505,1.08211E-07,,
3.663561646,3.6967342,0.001100418,,
2.302585093,1.9876184,0.099204018,,
5.669880923,5.580998,0.007900174,,
4.369447852,4.2256446,0.020679375,,
3.218875825,3.5456457,0.106778551,,
6.244166901,6.30567,0.003782631,,
1.609437912,1.9154433,0.093639297,,
5.929589143,5.973364,0.001916238,,
2.708050201,2.9604154,0.063688194,,
5.023880521,4.834802,0.035750687,,
3.828641396,3.9283595,0.0099437,,
6.156978986,6.1145864,0.001797131,,
4.859812404,4.8250165,0.001210755,,
5.272999559,5.1795907,0.008725215,,
4.934473933,4.826217,0.011719564,,
1.791759469,1.9600376,0.028317529,,
2.079441542,2.0812416,3.24021E-06,,
1.791759469,1.6741514,0.013831658,,
3.135494216,3.6393018,0.253822082,,
3.496507561,3.5082893,0.000138809,,
6.309918278,6.2217126,0.007780242,,
4.770684624,4.8107653,0.001606461,,
2.48490665,2.4537573,0.000970282,,
4.795790546,4.7368264,0.00347677,,
2.772588722,2.6990654,0.005405679,,
4.96284463,4.9951386,0.0010429,,
1.098612289,1.2519466,0.023511411,,
5.480638923,5.529352,0.002372964,,
4.430816799,4.534535,0.010757465,,
4.624972813,4.75128,0.015953505,,
4.672828834,4.6850066,0.000148298,,
5.680172609,5.7293725,0.002420629,,
4.844187086,4.8115044,0.001068158,,
2.079441542,1.9916176,0.007713045,,
6.02827852,6.164083,0.018442857,,
4.477336814,4.5368752,0.003544819,,
4.094344562,4.002622,0.008413028,,
5.710427017,5.591352,0.01417886,,
4.394449155,4.544398,0.022484656,,
5.525452939,5.330005,0.038199897,,
6.320768294,6.4011583,0.006462553,,
1.791759469,1.8574164,0.004310833,,
3.135494216,2.941494,0.037636084,,
3.258096538,3.157102,0.010199897,,
6.194405391,6.2376933,0.001873843,,
6.56948142,6.4141316,0.024133567,,
4.682131227,4.6422367,0.001591573,,
5.141663557,5.1042137,0.001402492,,
4.744932128,4.682719,0.003870473,,
4.762173935,4.82375,0.003791612,,
5.726847748,5.9746757,0.061418694,,
5.332718793,5.231972,0.010149916,,
4.8978398,4.768587,0.016706286,,
5.556828062,5.397282,0.025454946,,
4.9698133,4.923805,0.002116764,,
2.302585093,1.95522,0.120662508,,
5.220355825,5.1060333,0.01306964,,
4.094344562,4.476944,0.14638233,,
5.541263545,5.3511014,0.036161641,,
3.401197382,3.575192,0.030274127,,
1.098612289,1.3191929,0.048655806,,
6.056784013,6.1709905,0.013043122,,
2.197224577,1.8369195,0.129819749,,
3.218875825,3.1602256,0.003439849,,
4.584967479,4.4564357,0.016520418,,
4.919980926,5.0227036,0.010551948,,
4.9698133,4.8463755,0.01523689,,
5.023880521,4.7506742,0.074641694,,
1.098612289,1.3150934,0.046864072,,
5.488937726,5.421671,0.004524812,,
2.302585093,2.2091327,0.00873335,,
6.278521424,6.471145,0.037103842,,
4.204692619,4.259756,0.003031976,,
5.141663557,5.1208253,0.000434233,,
5.288267031,5.0286875,0.067381533,,
4.060443011,3.993404,0.004494229,,
1.609437912,1.7211046,0.012469449,,
6.632001777,6.6478047,0.000249732,,
3.258096538,3.3719056,0.012952503,,
5.537334267,5.4158735,0.014752718,,
1.791759469,1.8661215,0.005529712,,
4.454347296,4.556351,0.010404756,,
5.799092654,5.822348,0.000540811,,
6.610696045,6.6775618,0.004471029,,
2.079441542,1.9241825,0.02410537,,
4.110873864,3.8900144,0.048778903,,
2.833213344,2.9321928,0.009796933,,
5.017279837,4.8040385,0.045471868,,
5.517452896,5.531235,0.000189946,,
5.627621114,5.4636436,0.026888625,,
5.170483995,4.994569,0.030946085,,
5.023880521,5.078732,0.003008685,,
4.110873864,3.8775005,0.054463127,,
3.663561646,3.730257,0.00444827,,
4.672828834,4.655869,0.000287636,,
4.553876892,4.518353,0.001261947,,
5.717027701,5.769321,0.002734589,,
5.043425117,4.87047,0.029913472,,
2.63905733,2.6612537,0.000492679,,
5.030437921,5.042765,0.000151957,,
5.66296048,5.468731,0.037725091,,
2.397895273,1.8335818,0.318449696,,
1.791759469,1.9126872,0.014623516,,
5.225746674,5.2020707,0.000560552,,
5.811140993,5.6352353,0.030942813,,
6.388561406,6.2503095,0.019113589,,
4.94875989,4.785291,0.026722078,,
5.003946306,5.0075564,1.30328E-05,,
5.493061443,5.5867124,0.008770502,,
1.386294361,1.4873183,0.010205836,,
5.525452939,5.460398,0.004232145,,
4.48863637,4.392788,0.00918691,,
4.48863637,4.548876,0.003628813,,
4.762173935,4.6863055,0.005756019,,
4.110873864,4.183878,0.005329604,,
5.187385806,5.061027,0.015966548,,
5.18178355,5.0553107,0.015995382,,
4.276666119,4.5790815,0.091455063,,
4.795790546,4.783905,0.000141266,,
4.753590191,4.7936726,0.0016066,,
2.772588722,2.691474,0.006579598,,
4.8978398,4.8456535,0.00272341,,
5.66296048,5.663584,3.88777E-07,,
4.48863637,4.3580685,0.017047969,,
1.609437912,1.4773643,0.017443439,,
5.347107531,5.185545,0.026102451,,
5.686975356,5.6803584,4.37841E-05,,
5.631211782,5.6176453,0.000184049,,
5.493061443,5.544837,0.002680708,,
4.624972813,4.648206,0.000539781,,
2.564949357,2.823335,0.06676314,,
5.365976015,5.375119,8.35942E-05,,
4.574710979,4.550245,0.000598584,,
5.075173815,5.5394964,0.215595463,,
5.986452005,6.0451474,0.003445149,,
0.693147181,0.8481699,0.024032044,,
5.476463552,5.5279684,0.002652749,,
3.931825633,3.897122,0.001204342,,
5.075173815,5.095765,0.000423997,,
2.890371758,2.857419,0.001085884,,
5.056245805,5.018623,0.001415475,,
5.869296913,6.0149283,0.021208501,,
5.986452005,5.6604586,0.1062717,,
5.318119994,5.3095107,7.41199E-05,,
5.590986981,5.737046,0.021333237,,
5.303304908,5.3516235,0.002334686,,
1.098612289,1.3724,0.074959711,,
5.192956851,4.9979835,0.038014608,,
2.197224577,2.3695872,0.029708874,,
5.59471138,5.5158467,0.006219638,,
3.091042453,2.9222662,0.028485424,,
3.295836866,3.6005535,0.092852227,,
5.393627546,5.338205,0.003071659,,
6.276643489,6.12513,0.022956337,,
3.663561646,3.7844267,0.014608361,,
5.846438775,5.874131,0.000766859,,
1.791759469,1.9555124,0.026815022,,
4.990432587,4.933786,0.003208836,,
4.852030264,4.807555,0.001978049,,
4.795790546,4.8816333,0.007368978,,
3.912023005,3.8384466,0.005413487,,
5.459585514,5.4630494,1.19985E-05,,
3.871201011,3.9533267,0.006744629,,
3.135494216,1.6137903,2.315582808,,
5.480638923,5.4667664,0.000192447,,
5.942799375,5.9143033,0.000812026,,
5.59471138,5.5252934,0.004818856,,
5.451038454,5.4359603,0.000227351,,
5.176149733,5.123263,0.002797006,,
5.087596335,5.1968737,0.011941542,,
5.602118821,5.438117,0.026896597,,
5.017279837,4.8374815,0.032327442,,
3.688879454,3.722726,0.001145589,,
5.700443573,5.6532593,0.002226356,,
3.63758616,3.3692503,0.072004134,,
4.744932128,4.9357343,0.036405469,,
5.056245805,5.093051,0.001354622,,
2.63905733,2.2736652,0.133511408,,
5.075173815,4.998213,0.005922967,,
3.891820298,3.892214,1.55001E-07,,
4.59511985,4.5444145,0.002571033,,
4.691347882,4.648677,0.001820804,,
4.290459441,4.286291,1.73759E-05,,
5.209486153,5.1239314,0.007319616,,
5.141663557,5.038582,0.010625807,,
4.624972813,4.734545,0.012006064,,
4.189654742,4.117958,0.005140423,,
5.262690189,5.0743146,0.035485362,,
3.713572067,3.167405,0.298298465,,
4.804021045,4.7556095,0.002343678,,
1.945910149,1.940554,2.86883E-05,,
3.713572067,3.9713316,0.066439977,,
3.931825633,4.137039,0.042112526,,
5.509388337,5.5277395,0.000336765,,
1.098612289,0.9421456,0.024481825,,
5.455321115,5.4249873,0.00092014,,
5.940171253,5.931583,7.37581E-05,,
5.416100402,5.301837,0.013056125,,
4.204692619,4.178396,0.000691512,,
5.710427017,5.6346364,0.005744218,,
4.276666119,4.3555164,0.006217367,,
4.17438727,4.289173,0.013175764,,
5.438079309,5.500505,0.003896967,,
5.342334252,5.5380907,0.038320587,,
5.141663557,4.9738,0.028178174,,
4.890349128,4.702815,0.035169049,,
2.302585093,2.2724915,0.000905624,,
5.204006687,5.2452917,0.001704452,,
0.693147181,0.87853956,0.034370334,,
6.383506635,6.2978644,0.007334592,,
5.318119994,5.3498025,0.001003781,,
4.709530201,4.710656,1.26742E-06,,
5.117993812,5.1316814,0.00018735,,
4.86753445,4.9799805,0.012644114,,
5.049856007,4.8445725,0.042141318,,
4.941642423,4.767156,0.030445512,,
4.663439094,4.829829,0.027685601,,
3.465735903,3.3744996,0.008324063,,
4.290459441,4.374571,0.007074754,,
4.927253685,4.9373245,0.000101421,,
2.079441542,2.0304732,0.002397898,,
5.480638923,5.399613,0.0065652,,
4.158883083,4.051938,0.011437251,,
4.919980926,4.6159315,0.092446053,,
4.17438727,4.083738,0.00821729,,
6.226536669,6.100016,0.01600748,,
4.875197323,4.78987,0.007280752,,
3.401197382,3.4431472,0.001759787,,
2.079441542,2.7335656,0.427878284,,
3.555348061,3.7975698,0.058671371,,
1.945910149,1.9176307,0.000799727,,
1.609437912,1.7298458,0.014498059,,
1.609437912,1.8335818,0.050240482,,
3.737669618,3.5653298,0.029701013,,
1.098612289,1.1839772,0.007287168,,
3.688879454,3.7382457,0.002437026,,
5.342334252,5.2658377,0.005851722,,
5.099866428,5.0840616,0.000249793,,
4.718498871,4.946824,0.052132364,,
1.609437912,1.4291602,0.032500054,,
5.80814249,5.809954,3.28157E-06,,
1.791759469,2.021543,0.052800471,,
5.590986981,5.665769,0.00559235,,
5.068904202,4.9124146,0.024488996,,
4.86753445,4.9221935,0.002987612,,
1.609437912,2.2233815,0.376926729,,
4.836281907,4.8290133,5.28326E-05,,
5.298317367,5.2466373,0.002670829,,
5.468060141,5.370136,0.009589137,,
4.955827058,5.114972,0.025327113,,
4.934473933,4.952726,0.000333138,,
5.342334252,5.157514,0.034158526,,
4.859812404,4.912381,0.002763457,,
5.278114659,5.2177057,0.003649242,,
3.63758616,3.6699426,0.001046939,,
5.645446898,5.693715,0.00232981,,
2.833213344,3.2955892,0.213791432,,
2.944438979,3.1246383,0.032471795,,
4.290459441,4.404944,0.013106714,,
4.553876892,4.4712906,0.006820496,,
5.707110265,5.740588,0.001120759,,
4.094344562,4.186825,0.008552631,,
5.105945474,5.0323157,0.005421344,,
4.158883083,4.0675526,0.008341257,,
1.609437912,1.7619247,0.02325222,,
4.976733742,5.098913,0.014927771,,
5.752572639,5.6281323,0.015485398,,
4.532599493,4.6661944,0.017847599,,
5.049856007,5.321751,0.073926887,,
5.579729826,5.6133738,0.001131917,,
4.997212274,5.0475073,0.00252959,,
4.248495242,3.998795,0.062350211,,
5.262690189,5.225058,0.001416182,,
3.33220451,3.3504436,0.000332664,,
3.465735903,3.402329,0.004020435,,
2.772588722,2.7521589,0.000417378,,
3.465735903,3.6434581,0.031585179,,
4.9698133,4.91474,0.003033068,,
5.429345629,5.2981358,0.017216019,,
4.276666119,4.195704,0.006554865,,
5.33753808,5.255777,0.006684874,,
3.433987204,3.548674,0.013153061,,
4.304065093,4.5820904,0.077298071,,
1.386294361,1.6352303,0.061969102,,
5.402677382,5.4176464,0.000224072,,
1.098612289,1.1127117,0.000198793,,
3.36729583,3.4445498,0.005968176,,
4.510859507,4.6258855,0.013230979,,
4.96284463,4.8181973,0.02092285,,
3.17805383,3.0529032,0.01566268,,
5.765191103,5.731887,0.001109163,,
4.025351691,4.17614,0.022737114,,
5.627621114,5.7472415,0.014309037,,
2.63905733,2.5718055,0.004522809,,
5.361292166,5.322628,0.001494918,,
3.555348061,3.3639333,0.036639611,,
5.384495063,5.4728885,0.0078134,,
2.079441542,1.9671127,0.012617769,,
6.336825731,6.3303747,4.16158E-05,,
1.386294361,1.8465679,0.211851731,,
1.945910149,1.8500367,0.009191718,,
5.572154032,5.4552855,0.013658254,,
3.135494216,3.0175765,0.013904588,,
4.543294782,4.787429,0.059601516,,
3.36729583,3.301497,0.004329486,,
5.857933154,5.887801,0.000892088,,
1.386294361,1.3367054,0.002459065,,
4.762173935,4.7626963,2.72865E-07,,
5.442417711,5.425742,0.000278079,,
3.663561646,3.6434581,0.000404153,,
5.141663557,4.905182,0.055923527,,
5.620400866,5.3208365,0.089738809,,
5.579729826,5.5449395,0.001210367,,
1.386294361,1.4433215,0.003252095,,
1.386294361,1.5521291,0.027501161,,
4.779123493,4.70966,0.004825177,,
4.077537444,4.1716595,0.008858961,,
5.411646052,5.3518753,0.003572543,,
6.118097198,6.1661086,0.002305095,,
4.934473933,4.9398365,2.87571E-05,,
5.030437921,5.0593524,0.000836047,,
4.430816799,4.2794266,0.022918992,,
1.386294361,1.5499135,0.026771223,,
2.944438979,2.8015614,0.020414003,,
5.407171771,5.492339,0.007253457,,
4.007333185,3.7077649,0.089741158,,
2.397895273,2.368566,0.000860206,,
3.433987204,3.5062833,0.005226725,,
2.890371758,2.6812985,0.043711627,,
5.075173815,5.0081387,0.004493707,,
2.63905733,2.8394818,0.040169968,,
5.65248918,5.556997,0.009118756,,
5.97126184,5.999324,0.000787485,,
5.141663557,5.142443,6.07532E-07,,
1.791759469,1.7198778,0.005166974,,
4.691347882,4.5790277,0.012615823,,
5.609471795,5.453938,0.024190761,,
4.219507705,4.2255797,3.68691E-05,,
5.472270674,5.4175687,0.002992306,,
5.429345629,5.489088,0.003569151,,
4.394449155,4.7654366,0.137631685,,
4.043051268,4.234758,0.036751471,,
3.784189634,3.6560433,0.016421483,,
5.676753802,5.6024394,0.00552263,,
4.65396035,4.7313457,0.005988492,,
6.267200549,6.1742334,0.008642891,,
1.945910149,2.0135508,0.004575258,,
2.197224577,2.2790012,0.006687416,,
6.423246964,6.4439716,0.000429511,,
4.043051268,3.793084,0.062483635,,
5.537334267,5.5539055,0.000274606,,
2.079441542,1.9551597,0.015445976,,
5.796057751,5.8429413,0.002198067,,
3.80666249,3.9872668,0.032617917,,
5.272999559,5.3279924,0.003024213,,
4.736198448,4.4600916,0.076234992,,
5.411646052,5.324527,0.007589729,,
2.397895273,2.671971,0.075117504,,
4.744932128,4.8958063,0.022763016,,
2.708050201,3.1761196,0.219088962,,
2.63905733,2.9267962,0.082793658,,
2.944438979,2.740106,0.041751966,,
2.302585093,2.2201495,0.006795627,,
6.421622268,6.426254,2.14529E-05,,
3.80666249,4.017024,0.044251965,,
5.123963979,5.0738716,0.002509246,,
5.323009979,5.347884,0.000618717,,
5.38907173,5.372868,0.000262561,,
1.945910149,2.1570685,0.044587849,,
4.356708827,4.3612547,2.0665E-05,,
5.736572297,5.7552543,0.000349017,,
5.513428746,5.6374893,0.015391021,,
5.257495372,5.2135215,0.001933701,,
4.795790546,4.7682033,0.000761056,,
5.010635294,4.9590645,0.002659547,,
5.680172609,5.7311616,0.002599877,,
4.574710979,4.620536,0.002099933,,
3.258096538,3.360703,0.010528086,,
6.588926478,6.475174,0.012939626,,
3.36729583,3.8501682,0.233165726,,
5.955837369,5.9504175,2.9375E-05,,
6.182084907,6.118945,0.003986648,,
3.912023005,4.191206,0.077943144,,
3.610917913,3.4636104,0.021699503,,
5.252273428,5.0919805,0.025693823,,
5.429345629,5.3284407,0.010181805,,
4.234106505,2.7539904,2.190743683,,
1.609437912,2.0324879,0.178971292,,
4.49980967,4.5039716,1.73217E-05,,
3.135494216,3.3423123,0.04277372,,
2.833213344,2.9149725,0.00668456,,
3.951243719,4.3046274,0.124880026,,
5.365976015,5.4158063,0.002483057,,
3.135494216,3.191809,0.003171355,,
4.442651256,4.6186876,0.030988794,,
4.394449155,4.0776024,0.100391866,,
4.983606622,5.020899,0.001390721,,
4.905274778,4.8696494,0.001269168,,
4.682131227,4.8686285,0.034781233,,
5.141663557,5.1889796,0.002238808,,
4.077537444,3.9874191,0.008121316,,
2.772588722,2.790041,0.000304582,,
5.010635294,4.8773246,0.017771741,,
5.707110265,5.462118,0.06002121,,
5.129898715,4.688799,0.194568959,,
4.672828834,4.7234282,0.002560296,,
5.96100534,5.9609065,9.76927E-09,,
5.147494477,5.1881604,0.001653717,,
0.693147181,0.85693264,0.026825677,,
4.997212274,5.2788267,0.079306685,,
5.017279837,5.08692,0.004849752,,
6.098074282,6.171736,0.005426049,,
5.590986981,5.7292337,0.019112155,,
4.564348191,4.539496,0.000617631,,
4.836281907,4.731415,0.010997068,,
4.812184355,4.787278,0.000620327,,
1.791759469,1.4985697,0.085960241,,
4.317488114,4.4449377,0.016243397,,
2.772588722,2.5872588,0.03434718,,
5.393627546,5.36866,0.000623378,,
4.219507705,4.2458563,0.000694248,,
5.993961427,5.93784,0.003149615,,
1.609437912,1.5101238,0.009863293,,
2.302585093,2.1961758,0.011322938,,
4.875197323,5.089091,0.045750505,,
6.263398263,6.1835923,0.006368992,,
3.555348061,3.6529832,0.00953262,,
5.398162702,5.6643634,0.070862812,,
6.192362489,6.14649,0.002104285,,
4.276666119,4.105937,0.029148432,,
5.411646052,5.3567,0.003019069,,
3.555348061,3.7438202,0.035521747,,
5.59471138,5.7353983,0.01979281,,
4.532599493,4.5722556,0.001572607,,
4.127134385,4.412148,0.081232761,,
5.505331536,5.3387394,0.02775294,,
4.48863637,4.5957217,0.011467268,,
5.831882477,5.9403396,0.011762947,,
3.737669618,3.8917522,0.023741442,,
5.686975356,5.929533,0.05883421,,
4.33073334,4.0932455,0.056400474,,
5.398162702,5.325227,0.005319617,,
3.63758616,3.6837597,0.002131996,,
5.402677382,5.392539,0.000102787,,
5.505331536,5.609488,0.010848569,,
3.218875825,3.0164297,0.040984433,,
1.945910149,2.1233497,0.031484794,,
4.96284463,5.0809484,0.0139485,,
5.123963979,5.098428,0.000652086,,
1.386294361,1.3442063,0.001771405,,
5.472270674,5.469236,9.20924E-06,,
5.214935758,5.1782985,0.001342289,,
1.386294361,1.3729594,0.000177821,,
5.958424693,5.97366,0.000232115,,
5.673323267,5.8638425,0.036297578,,
5.056245805,5.1951256,0.019287597,,
6.29710932,6.3076773,0.000111682,,
5.267858159,5.1120996,0.024260729,,
4.634728988,5.10736,0.223380073,,
5.187385806,5.396269,0.043632189,,
4.941642423,4.8131795,0.016502722,,
5.509388337,5.3435726,0.027494859,,
4.304065093,4.362831,0.003453432,,
2.890371758,2.9897192,0.009869914,,
3.931825633,4.108346,0.03115944,,
1.098612289,1.1634586,0.004205044,,
3.526360525,3.3406565,0.034485985,,
5.583496309,5.7445245,0.025930078,,
4.189654742,4.186925,7.45149E-06,,
6.276643489,6.096937,0.032294422,,
4.290459441,4.1970444,0.00872637,,
4.762173935,4.820735,0.003429398,,
5.840641657,5.87027,0.000877839,,
4.59511985,4.6593328,0.004123303,,
4.290459441,4.305278,0.00021959,,
5.451038454,5.386142,0.00421155,,
5.225746674,5.043688,0.033145361,,
5.099866428,5.0253224,0.005556812,,
4.700480366,4.7041855,1.3728E-05,,
5.552959585,5.5866027,0.001131859,,
5.786897381,5.7732406,0.000186508,,
4.727387819,4.791497,0.004109987,,
4.605170186,4.3156967,0.083794899,,
1.098612289,1.0805542,0.000326095,,
5.241747015,5.4833527,0.058373307,,
4.762173935,4.8153243,0.002824961,,
5.446737372,5.4430037,1.39403E-05,,
3.891820298,4.0605397,0.028466237,,
3.988984047,3.9894152,1.85893E-07,,
5.129898715,5.253416,0.01525652,,
1.609437912,1.5093862,0.010010345,,
4.852030264,4.9995127,0.021751069,,
3.091042453,3.120529,0.000869456,,
2.079441542,2.404921,0.105936878,,
5.393627546,5.2703457,0.015198414,,
2.302585093,2.202723,0.009972438,,
4.718498871,4.494376,0.050231061,,
4.852030264,4.8889027,0.001359577,,
1.945910149,1.9675473,0.000468166,,
4.060443011,4.0550613,2.89628E-05,,
6.03787092,5.918899,0.014154318,,
4.442651256,4.673855,0.053455171,,
4.820281566,4.6532774,0.027890391,,
5.549076085,5.4640923,0.007222244,,
6.200509174,6.238037,0.001408338,,
4.844187086,4.8874445,0.001871204,,
5.493061443,5.352279,0.019819696,,
5.293304825,5.251801,0.001722567,,
5.099866428,4.900632,0.039694357,,
4.65396035,4.6868157,0.001079474,,
2.890371758,3.2597203,0.136418346,,
5.209486153,5.2705708,0.003731334,,
1.386294361,1.1103165,0.07616378,,
6.040254711,6.023585,0.000277879,,
3.295836866,3.508499,0.045225183,,
5.153291594,4.9692783,0.033860893,,
4.158883083,4.1632433,1.90115E-05,,
4.997212274,4.853165,0.020749617,,
4.510859507,4.206983,0.092340931,,
4.343805422,4.0864887,0.066211895,,
6.490723535,6.526685,0.001293227,,
5.147494477,5.0311375,0.013538946,,
3.610917913,3.8743808,0.069412693,,
5.451038454,5.530248,0.006274152,,
2.833213344,2.8126009,0.000424873,,
6.419994928,6.4623294,0.001792208,,
4.836281907,4.9901175,0.02366539,,
2.995732274,3.3987641,0.162434653,,
3.17805383,3.0623136,0.013395801,,
4.927253685,4.7312655,0.038411369,,
5.198497031,5.192282,3.86266E-05,,
5.231108617,5.2963023,0.004250216,,
6.602587892,6.5787625,0.000567649,,
4.836281907,4.9334373,0.00943917,,
5.081404365,5.1765924,0.009060762,,
4.574710979,4.526594,0.002315244,,
2.302585093,2.4264355,0.015338923,,
4.394449155,4.158203,0.055812246,,
6.052089169,6.042927,8.39453E-05,,
4.343805422,4.5885215,0.059885959,,
4.852030264,5.002427,0.022619178,,
3.091042453,2.9599924,0.017174116,,
5.087596335,4.9476423,0.019587132,,
4.709530201,4.7251377,0.000243594,,
2.890371758,3.1715949,0.079086456,,
5.262690189,5.336621,0.005465765,,
4.204692619,4.293955,0.007967773,,
5.739792912,5.7815795,0.001746119,,
3.761200116,3.7485309,0.000160509,,
4.859812404,4.7982974,0.003784096,,
4.9698133,5.333223,0.13206661,,
6.538139824,6.4637156,0.005538965,,
2.63905733,2.478332,0.025832632,,
3.218875825,3.0644615,0.023843784,,
2.708050201,3.0576649,0.122230438,,
6.516193076,6.451343,0.004205532,,
5.986452005,5.893095,0.00871553,,
5.293304825,5.3438725,0.00255709,,
2.302585093,2.3295157,0.000725258,,
6.49677499,6.491417,2.87081E-05,,
4.955827058,4.8961253,0.0035643,,
4.304065093,4.375398,0.005088384,,
3.784189634,3.91004,0.015838315,,
5.700443573,5.7845035,0.007066071,,
4.700480366,4.631961,0.004694903,,
2.833213344,2.6327398,0.040189642,,
3.784189634,3.6968386,0.007630203,,
1.945910149,2.0032377,0.003286448,,
2.890371758,2.8493662,0.001681456,,
6.03068526,5.944481,0.007431174,,
4.584967479,4.610161,0.000634714,,
4.682131227,4.8202343,0.019072459,,
4.094344562,4.1313705,0.00137092,,
2.197224577,2.3081992,0.012315367,,
4.465908119,4.4211264,0.002005402,,
5.214935758,5.2348094,0.000394962,,
1.791759469,1.5696478,0.049333594,,
4.727387819,4.6323304,0.009035913,,
2.48490665,2.8394291,0.125686168,,
4.584967479,4.5927367,6.03608E-05,,
4.369447852,4.650508,0.078994807,,
4.709530201,4.7663827,0.003232207,,
5.247024072,5.078205,0.028499879,,
5.700443573,5.597096,0.010680721,,
5.204006687,4.9949784,0.043692825,,
5.241747015,5.394921,0.02346227,,
5.176149733,5.2340603,0.003353634,,
5.283203729,5.392453,0.011935403,,
2.63905733,2.7374542,0.009681944,,
1.386294361,1.4243934,0.001451537,,
4.382026635,4.484336,0.010467206,,
6.21860012,6.1205063,0.009622397,,
5.605802066,5.657289,0.002650904,,
5.501258211,5.669462,0.028292515,,
4.510859507,4.4791822,0.001003452,,
5.365976015,5.388653,0.000514246,,
3.871201011,4.1743383,0.091892216,,
1.609437912,1.5788864,0.000933395,,
4.682131227,4.636538,0.002078742,,
5.068904202,5.147911,0.006242074,,
4.234106505,4.3275547,0.008732565,,
5.356586275,5.316902,0.001574842,,
5.278114659,5.2716374,4.19549E-05,,
5.056245805,5.0035267,0.002779304,,
1.945910149,2.143861,0.039184539,,
5.476463552,5.4681687,6.88046E-05,,
5.918893854,5.8947773,0.000581608,,
6.29710932,6.4353185,0.019101777,,
6.244166901,6.1408606,0.010672192,,
4.615120517,4.5727654,0.001793956,,
4.007333185,3.7635381,0.059436044,,
4.691347882,4.845583,0.023788472,,
5.231108617,5.0235047,0.043099386,,
5.062595033,5.126818,0.004124589,,
5.303304908,5.283474,0.000393265,,
4.718498871,4.631816,0.00751392,,
5.225746674,5.069433,0.024433965,,
5.631211782,5.758245,0.016137439,,
2.397895273,2.4693613,0.005107393,,
5.739792912,5.6917586,0.002307295,,
2.079441542,2.143186,0.004063356,,
5.313205979,5.27717,0.001298592,,
5.509388337,5.610211,0.010165209,,
3.044522438,3.0322876,0.000149691,,
4.276666119,4.473758,0.03884521,,
5.673323267,5.725932,0.002767679,,
4.077537444,4.1864796,0.011868393,,
4.406719247,4.42476,0.000325469,,
4.65396035,4.7453027,0.008343425,,
5.247024072,5.1638823,0.006912554,,
2.48490665,2.3998384,0.007236607,,
6.070737728,5.9154882,0.024102416,,
4.605170186,4.6780353,0.005309325,,
5.872117789,5.7153444,0.024577896,,
6.361302478,6.417271,0.003132476,,
6.045005314,5.8968196,0.021959006,,
0.693147181,0.79408604,0.010188653,,
1.386294361,1.4713115,0.007227914,,
3.80666249,3.7558627,0.002580619,,
5.220355825,5.099291,0.014656692,,
3.555348061,3.5578954,6.48893E-06,,
4.382026635,4.2410316,0.0198796,,
2.944438979,3.1683624,0.050141698,,
3.135494216,3.696813,0.315078777,,
3.295836866,2.916848,0.143632561,,
3.295836866,3.7341285,0.192099556,,
6.059123196,5.9332,0.015856651,,
5.85220248,5.9606986,0.011771408,,
5.093750201,5.0700574,0.000561349,,
4.779123493,4.73099,0.002316833,,
3.784189634,3.7008936,0.006938229,,
5.918893854,5.783692,0.018279541,,
1.098612289,1.3718028,0.074633055,,
5.525452939,5.3960457,0.016746234,,
5.446737372,5.3257217,0.014644793,,
4.043051268,4.0676537,0.00060528,,
