Actual,Predicted,Mean Sqaured,,
1.098612289,1.7828685,0.468206563,,
3.218875825,3.116409,0.01049945,,
3.433987204,3.2148542,0.048019274,,
1.098612289,0.9178167,0.032687045,,
0.693147181,1.4074926,0.510289378,,
4.430816799,4.671627,0.057989553,,
1.609437912,1.5887903,0.000426324,,
1.098612289,1.1594815,0.003705061,,
2.48490665,2.9253242,0.193967619,,
3.36729583,3.4178023,0.002550904,,
3.091042453,3.2625532,0.029415936,,
1.386294361,0.96419895,0.178164536,,
2.197224577,2.12398,0.005364768,,
1.098612289,0.90400887,0.037870491,,
2.197224577,2.0550709,0.020207668,,
3.737669618,3.6392279,0.009690772,,
2.197224577,2.3227909,0.015766901,,
3.401197382,3.6703484,0.072442271,,
2.079441542,1.2636962,0.665440462,,
4.094344562,4.4484415,0.125384641,,
4.077537444,4.2507844,0.030014508,,
0.693147181,1.2122052,0.269421228,,
0.693147181,0.50396794,0.035788785,,
3.688879454,3.8783376,0.035894389,,
2.302585093,2.2997417,8.08488E-06,,
4.875197323,4.7988205,0.005833419,,
2.302585093,2.1083837,0.037714181,,
4.189654742,4.1811047,7.31032E-05,,
4.234106505,3.9493632,0.08107875,,
3.091042453,3.2317917,0.01981035,,
0,0.09761828,0.009529329,,
2.944438979,3.0769758,0.017566009,,
2.995732274,2.4887915,0.256988948,,
3.433987204,3.6180904,0.033893987,,
4.276666119,4.4404864,0.026837084,,
2.890371758,2.9272504,0.001360034,,
2.890371758,2.6171975,0.074624175,,
2.944438979,2.7220297,0.049465887,,
5.866468057,5.6788535,0.035199222,,
0.693147181,0.4298814,0.069308871,,
3.526360525,3.5905473,0.004119942,,
1.791759469,1.9975392,0.042345298,,
1.386294361,1.4697626,0.006966947,,
1.098612289,1.1283243,0.000882804,,
2.772588722,2.870983,0.009681434,,
2.63905733,2.6404989,2.07813E-06,,
2.079441542,2.9087226,0.687707074,,
1.098612289,1.2358935,0.018846131,,
4.317488114,4.413576,0.009232882,,
4.983606622,5.0407825,0.003269081,,
4.219507705,3.9954066,0.050221305,,
3.737669618,3.8244746,0.007535105,,
3.988984047,3.631577,0.127739797,,
4.812184355,5.098175,0.081790649,,
1.945910149,2.1629167,0.047091843,,
1.386294361,1.3670964,0.000368562,,
3.850147602,4.3469577,0.246820274,,
2.890371758,3.1476724,0.06620362,,
0.693147181,0.58700943,0.011265222,,
3.33220451,3.4673786,0.018272035,,
4.779123493,4.675446,0.010749023,,
3.891820298,4.268718,0.142051878,,
5.220355825,5.2294893,8.34204E-05,,
3.33220451,3.4946065,0.026374406,,
3.135494216,3.0205033,0.013222911,,
1.945910149,2.0281358,0.006761058,,
4.8978398,4.982497,0.007166842,,
1.945910149,2.1810114,0.055272598,,
1.609437912,1.6230989,0.000186623,,
3.951243719,3.7886107,0.026449499,,
3.36729583,3.8191388,0.20416207,,
3.526360525,3.5236146,7.5401E-06,,
4.65396035,4.528443,0.015754605,,
2.564949357,2.037171,0.278549995,,
2.397895273,2.1365175,0.06831834,,
4.9698133,5.085345,0.013347574,,
1.386294361,1.7954004,0.167367751,,
3.583518938,3.2245207,0.128879735,,
1.098612289,1.1243758,0.000663759,,
1.791759469,1.6989645,0.008610906,,
3.970291914,4.0589757,0.007864814,,
2.772588722,2.7811117,7.26411E-05,,
0.693147181,0.67891574,0.000202534,,
3.33220451,3.2186317,0.012898783,,
3.135494216,3.0398607,0.009145769,,
3.433987204,3.4276047,4.07364E-05,,
1.386294361,1.4555268,0.004793131,,
0.693147181,0.6443791,0.002378326,,
3.784189634,3.897568,0.012854654,,
4.204692619,4.5074053,0.091634967,,
3.33220451,3.3470106,0.00021922,,
0.693147181,0.7903782,0.009453871,,
4.605170186,4.4862766,0.014135685,,
1.945910149,1.7206928,0.050722854,,
3.737669618,3.7847188,0.002213626,,
3.713572067,3.3274496,0.149090559,,
0,0.36116797,0.130442303,,
2.302585093,2.0394692,0.069229973,,
0.693147181,0.87675226,0.033710825,,
3.091042453,2.588024,0.253027564,,
3.36729583,3.7385504,0.137829956,,
4.276666119,4.5381045,0.068350027,,
1.098612289,0.59091616,0.257755359,,
2.833213344,2.1386952,0.482355452,,
0,0.6698581,0.448709874,,
1.791759469,1.8708307,0.00625226,,
2.944438979,2.8337061,0.012261771,,
1.386294361,0.8403319,0.298075009,,
4.007333185,4.014434,5.04216E-05,,
3.555348061,3.754147,0.039521018,,
3.218875825,3.2438488,0.000623649,,
2.63905733,2.3443027,0.086880292,,
3.433987204,3.1569521,0.076748449,,
0.693147181,0.69619805,9.3078E-06,,
3.891820298,3.728894,0.026544979,,
5.484796933,5.4515977,0.001102189,,
1.791759469,1.9639509,0.029649889,,
2.397895273,2.1665838,0.053504997,,
4.060443011,4.07465,0.000201839,,
1.609437912,1.4516267,0.024904379,,
4.025351691,4.014226,0.000123781,,
1.945910149,1.6352789,0.096491773,,
3.091042453,2.9032235,0.035275959,,
1.098612289,1.2914743,0.037195755,,
3.912023005,3.8272345,0.007189091,,
5.087596335,5.016304,0.005082597,,
3.433987204,3.6011708,0.027950355,,
2.708050201,2.4398088,0.071953449,,
2.708050201,2.4108026,0.088356136,,
1.098612289,1.2187579,0.014434968,,
2.564949357,2.1950035,0.136859937,,
3.850147602,3.809929,0.001617536,,
3.713572067,3.8388367,0.015691228,,
2.079441542,2.048418,0.00096246,,
2.48490665,2.3492775,0.018395266,,
1.609437912,1.6412861,0.001014307,,
1.609437912,1.3126556,0.088079741,,
1.609437912,1.8708307,0.068326189,,
4.418840608,4.419375,2.85575E-07,,
0,0.24130744,0.058229281,,
5.003946306,4.786556,0.047258545,,
2.197224577,2.2218513,0.000606475,,
4.007333185,4.0687027,0.003766217,,
4.553876892,4.354128,0.03989962,,
4.574710979,4.4998364,0.005606203,,
3.135494216,3.7155619,0.336478518,,
2.833213344,2.6060212,0.05161627,,
3.258096538,3.1111379,0.021596841,,
3.091042453,2.5193977,0.326777724,,
4.983606622,5.027627,0.001937794,,
3.555348061,3.2887876,0.07105448,,
1.098612289,1.2490314,0.022625909,,
4.543294782,4.881927,0.114671779,,
0.693147181,0.6159368,0.005961443,,
0.693147181,0.6851044,6.46863E-05,,
3.33220451,3.1014585,0.053243721,,
2.079441542,2.4720035,0.154104891,,
4.110873864,4.0462265,0.004179282,,
1.098612289,1.1575906,0.003478441,,
1.098612289,0.6916696,0.165602352,,
0,0.03432834,0.001178435,,
1.791759469,1.6680512,0.015303736,,
3.555348061,3.7105916,0.024100556,,
3.465735903,3.5070517,0.001706995,,
3.36729583,3.3202772,0.002210752,,
3.36729583,3.1689813,0.039328653,,
2.197224577,2.7103384,0.263285795,,
1.609437912,1.2938781,0.099577995,,
2.833213344,2.7647357,0.004689188,,
4.418840608,4.257403,0.026062101,,
2.890371758,2.3807397,0.259724834,,
1.386294361,1.5972477,0.044501311,,
2.197224577,1.9170731,0.07848485,,
4.204692619,4.4670324,0.06882216,,
4.369447852,4.503377,0.017937017,,
3.36729583,3.5363836,0.028590674,,
1.609437912,1.5231771,0.007440928,,
3.583518938,3.6470492,0.004036094,,
3.912023005,3.6946576,0.047247719,,
0,0.09487051,0.009000414,,
2.772588722,2.3727207,0.159894435,,
2.397895273,2.4017334,1.47312E-05,,
3.688879454,4.002324,0.098247483,,
4.912654886,4.743262,0.02869395,,
2.995732274,2.9469404,0.002380647,,
2.890371758,2.844034,0.002147188,,
3.713572067,3.4421108,0.073691219,,
2.197224577,1.9217918,0.075863215,,
3.401197382,3.1385982,0.06895833,,
4.442651256,4.3827333,0.003590162,,
2.079441542,2.1981864,0.014100341,,
1.945910149,2.032733,0.007538207,,
1.098612289,1.3780794,0.078101866,,
2.079441542,2.2943487,0.046185087,,
2.995732274,2.6638832,0.110123808,,
2.564949357,2.6042075,0.001541202,,
2.079441542,2.5477808,0.219341661,,
0.693147181,0.95804363,0.070170129,,
0.693147181,0.4956544,0.039003398,,
4.33073334,4.0806284,0.062552481,,
4.795790546,4.5893626,0.042612497,,
1.609437912,2.294977,0.469963841,,
2.48490665,2.4034574,0.00663398,,
4.48863637,4.301634,0.034969886,,
3.401197382,3.550006,0.022144005,,
0,0.23815885,0.056719638,,
4.672828834,4.507558,0.027314449,,
4.672828834,4.399747,0.074573688,,
3.218875825,3.3952558,0.031109896,,
1.791759469,1.728044,0.004059661,,
0,0.57961434,0.335952783,,
2.708050201,2.6264772,0.006654155,,
2.302585093,2.295809,4.59154E-05,,
5.680172609,5.6273694,0.002788179,,
3.610917913,3.115847,0.245095209,,
4.779123493,4.9407134,0.026111298,,
5.583496309,5.500569,0.006876939,,
4.127134385,4.208673,0.006648546,,
2.302585093,2.2815175,0.000443843,,
3.80666249,3.6983237,0.011737293,,
2.079441542,1.7629877,0.100143034,,
0.693147181,0.38066545,0.097644832,,
4.043051268,4.1630225,0.014393097,,
3.610917913,3.7186692,0.01161034,,
4.859812404,4.593696,0.070817941,,
4.077537444,4.2574005,0.032350719,,
4.290459441,4.2565928,0.001146949,,
3.465735903,3.419087,0.00217612,,
2.772588722,2.3716793,0.160728365,,
4.304065093,4.47666,0.029789002,,
0,0.32653704,0.106626438,,
4.043051268,3.490095,0.305760634,,
1.609437912,1.8482658,0.05703876,,
2.079441542,1.7310972,0.12134378,,
1.098612289,1.3345294,0.055656883,,
3.044522438,3.3061595,0.068453952,,
3.871201011,4.20383,0.110642044,,
2.48490665,2.452483,0.001051293,,
2.197224577,2.0465283,0.022709368,,
0,0.30926514,0.095644927,,
3.951243719,4.30184,0.122917753,,
3.044522438,3.2310824,0.03480462,,
1.945910149,1.825503,0.014497882,,
1.609437912,1.3389678,0.073154082,,
2.397895273,1.9516473,0.199137253,,
0,-0.083842635,0.007029587,,
3.526360525,3.5870574,0.003684111,,
3.912023005,4.0125,0.010095626,,
3.555348061,3.8295724,0.075198988,,
4.262679877,4.172849,0.008069586,,
0,0.1756132,0.030839996,,
2.079441542,2.0128446,0.004435153,,
4.584967479,4.687969,0.010609313,,
4.204692619,4.343157,0.019172385,,
1.098612289,0.7099116,0.151088225,,
4.025351691,4.082117,0.0032223,,
2.944438979,2.8481724,0.009267254,,
4.852030264,4.824743,0.000744595,,
2.397895273,2.240488,0.02477705,,
4.343805422,4.006332,0.11388831,,
2.995732274,2.386742,0.370869153,,
3.663561646,3.5117395,0.023049964,,
4.110873864,3.7022166,0.16700076,,
3.044522438,3.425911,0.145457235,,
3.891820298,3.949703,0.003350407,,
5.278114659,4.904835,0.139337704,,
0,0.14692715,0.021587587,,
5.666426688,5.763879,0.009496953,,
1.386294361,1.2563999,0.016872571,,
0,0.8086646,0.653938435,,
2.079441542,1.5577946,0.272115532,,
0,0.55694777,0.310190819,,
0,0.42183048,0.177940954,,
0,0.2197673,0.048297666,,
3.784189634,4.082657,0.089082769,,
1.609437912,1.4443078,0.027267954,,
4.33073334,4.3008595,0.000892446,,
1.098612289,1.4401579,0.116653405,,
3.688879454,3.8456278,0.024570044,,
1.945910149,2.26515,0.101914082,,
4.369447852,3.9708104,0.158911819,,
1.098612289,0.7354565,0.131882127,,
4.304065093,4.307577,1.23335E-05,,
2.63905733,2.5904515,0.002362527,,
0,0.841815,0.708652494,,
0.693147181,0.89816386,0.042031839,,
3.970291914,3.8907151,0.006332469,,
4.248495242,4.347356,0.009773449,,
0.693147181,0.7926914,0.009909052,,
4.477336814,4.4316525,0.002087057,,
2.302585093,2.807807,0.255249175,,
3.091042453,2.998685,0.008529899,,
0.693147181,0.48359418,0.04391246,,
3.218875825,3.2930913,0.005507937,,
1.386294361,1.6922694,0.093620724,,
2.63905733,2.1289883,0.260170415,,
2.890371758,2.77573,0.013142733,,
3.36729583,3.829556,0.213684465,,
2.197224577,2.309198,0.012538047,,
3.044522438,3.1274943,0.00688433,,
4.406719247,4.5121655,0.011118912,,
3.465735903,3.3500752,0.013377398,,
2.48490665,2.51931,0.001183591,,
2.48490665,2.3988218,0.007410601,,
1.098612289,1.0109061,0.007692376,,
2.944438979,2.4596436,0.23502656,,
4.584967479,4.5544105,0.000933729,,
3.891820298,3.4274282,0.215660021,,
4.060443011,4.2618694,0.04057259,,
1.791759469,1.8654516,0.00543053,,
2.197224577,2.6585562,0.212826866,,
3.258096538,3.5615454,0.092081212,,
4.025351691,3.6231332,0.161779714,,
2.079441542,1.3099449,0.592125082,,
4.59511985,4.37292,0.049372773,,
5.468060141,5.3211737,0.021575627,,
1.386294361,1.0121688,0.139969935,,
3.828641396,3.7155387,0.01279222,,
3.465735903,3.1957033,0.072917607,,
3.526360525,3.5948288,0.004687905,,
4.369447852,4.1477823,0.049135617,,
2.63905733,2.1547568,0.234547003,,
3.912023005,3.9981651,0.00742046,,
4.007333185,4.2608113,0.064251155,,
2.397895273,2.210257,0.035208121,,
0.693147181,0.6774659,0.000245903,,
3.433987204,3.2233913,0.044350635,,
3.091042453,2.8908055,0.040094837,,
2.079441542,1.5347439,0.296695521,,
0,0.2301273,0.052958574,,
2.079441542,2.0826333,1.01873E-05,,
4.727387819,4.798157,0.005008277,,
3.912023005,3.6175358,0.086722714,,
3.33220451,3.3000357,0.001034832,,
2.890371758,2.8574505,0.001083809,,
0,0.2919212,0.085217987,,
4.382026635,3.9805744,0.161163897,,
4.317488114,3.9012454,0.173257997,,
3.828641396,3.8414476,0.000163999,,
0,0.22549185,0.050846574,,
0.693147181,0.85931426,0.027611498,,
1.386294361,1.7321302,0.119602427,,
0,0.004909426,2.41025E-05,,
2.944438979,2.9030457,0.001713404,,
4.394449155,4.4110136,0.000274381,,
3.737669618,4.075868,0.114378145,,
1.386294361,1.5318258,0.0211794,,
2.079441542,1.7507713,0.108024128,,
1.386294361,1.1473674,0.057086093,,
4.094344562,4.001848,0.008555614,,
1.945910149,1.1738268,0.596112698,,
2.48490665,2.4778097,5.03667E-05,,
3.912023005,3.9973252,0.007276464,,
1.386294361,0.9322103,0.206192335,,
4.043051268,4.0526943,9.29881E-05,,
1.386294361,1.522345,0.018509776,,
2.63905733,2.7801847,0.019916935,,
4.007333185,3.7276208,0.078239018,,
5.894402834,5.698768,0.038272988,,
0.693147181,0.94204104,0.061948153,,
3.988984047,3.9503448,0.001492991,,
2.302585093,2.2585166,0.001942032,,
4.718498871,4.6032,0.01329383,,
4.234106505,4.5049105,0.073334804,,
3.850147602,3.7388277,0.012392121,,
1.791759469,2.2207751,0.184054411,,
0.693147181,0.8856271,0.037048519,,
4.219507705,4.1243277,0.009059233,,
3.044522438,2.8217392,0.049632371,,
4.430816799,4.6079583,0.031379111,,
0,0.22708791,0.051568919,,
1.609437912,2.128502,0.269427527,,
4.744932128,4.710808,0.001164456,,
3.688879454,3.9351654,0.060656767,,
0.693147181,0.6102196,0.006876984,,
0,1.2138544,1.473442504,,
3.891820298,3.5919135,0.089944088,,
2.48490665,2.392678,0.008506124,,
0.693147181,0.66887534,0.000589122,,
2.772588722,3.072597,0.090004967,,
3.688879454,3.573071,0.013411598,,
1.609437912,1.459416,0.022506574,,
4.158883083,3.949332,0.043911657,,
2.397895273,2.2823966,0.013339943,,
1.791759469,1.803753,0.000143845,,
2.397895273,2.3740807,0.000567134,,
2.302585093,2.3433542,0.00166212,,
3.295836866,3.5415392,0.060369637,,
2.48490665,2.5988626,0.012985959,,
1.098612289,1.1786721,0.006409573,,
2.197224577,2.7053075,0.258148256,,
5.081404365,5.0474877,0.00115034,,
1.098612289,1.3867453,0.083020632,,
0,0.3219484,0.103650772,,
3.784189634,3.2364686,0.299998331,,
1.609437912,1.3792449,0.052988823,,
3.663561646,3.307335,0.126897423,,
3.218875825,3.4000828,0.032835968,,
0.693147181,0.5712279,0.014864311,,
3.828641396,3.773286,0.00306422,,
4.406719247,3.9206285,0.236284215,,
3.891820298,3.8314965,0.003638961,,
4.795790546,4.8612814,0.004289052,,
3.33220451,3.041045,0.08477386,,
1.945910149,2.2600522,0.098685228,,
1.609437912,0.941731,0.445832521,,
0.693147181,0.84083164,0.0218107,,
3.828641396,3.6099398,0.047830388,,
1.791759469,2.306438,0.26489399,,
0,0.19326425,0.03735107,,
1.791759469,1.6962376,0.009124428,,
3.044522438,3.0574582,0.000167334,,
3.091042453,3.2146733,0.015284586,,
1.945910149,1.5904146,0.126377085,,
2.708050201,2.6700077,0.001447232,,
4.615120517,4.2767878,0.114469027,,
0,0.0851056,0.007242963,,
2.302585093,2.6045997,0.091212823,,
0,0.27334377,0.074716817,,
0,0.30762213,0.094631375,,
3.526360525,3.3383758,0.035338257,,
1.098612289,1.3554801,0.065981072,,
2.079441542,1.9799434,0.00989988,,
3.091042453,2.872871,0.047598783,,
0.693147181,0.5396945,0.023547725,,
3.433987204,2.9218051,0.262330508,,
5.365976015,5.422948,0.003245807,,
1.098612289,0.8781464,0.048605208,,
4.343805422,4.7986593,0.20689205,,
3.33220451,3.1388936,0.037369108,,
0.693147181,0.46766156,0.050843765,,
0,1.6287003,2.652664667,,
4.454347296,4.174531,0.07829716,,
3.401197382,3.118557,0.079885585,,
1.098612289,1.0110729,0.007663145,,
2.397895273,2.4012585,1.13113E-05,,
4.219507705,4.030561,0.035700857,,
5.323009979,5.129036,0.037625905,,
4.219507705,3.9793742,0.0576641,,
4.663439094,4.4912877,0.029636102,,
4.094344562,4.443616,0.121990537,,
1.609437912,1.3137698,0.087419633,,
2.564949357,2.6458924,0.006551776,,
3.258096538,3.168625,0.008005156,,
2.944438979,2.7297454,0.046093333,,
0,0.42888176,0.183939564,,
5.075173815,5.3050213,0.052829866,,
1.945910149,1.7652828,0.032626239,,
4.204692619,4.3517795,0.02163455,,
3.891820298,4.2057533,0.09855393,,
4.442651256,4.297138,0.021174108,,
4.204692619,4.154872,0.002482094,,
2.197224577,2.384282,0.034990479,,
4.248495242,4.16029,0.007780165,,
4.510859507,4.145873,0.13321515,,
4.248495242,4.2421856,3.98116E-05,,
1.098612289,0.8360041,0.068963061,,
1.386294361,1.3137987,0.005255621,,
3.36729583,3.1986845,0.028429781,,
3.044522438,2.926101,0.014023637,,
2.890371758,3.1252925,0.055187755,,
3.526360525,3.209243,0.100563524,,
2.197224577,2.6267924,0.184528514,,
3.737669618,3.7610383,0.000546095,,
2.772588722,2.6787548,0.008804805,,
2.944438979,3.694041,0.56190319,,
0,0.33399338,0.111551578,,
3.891820298,4.279449,0.150256011,,
2.890371758,2.8439908,0.002151193,,
2.995732274,2.5938187,0.161534521,,
0,0.46665424,0.21776618,,
2.564949357,2.8031964,0.056761653,,
4.442651256,4.2922964,0.022606583,,
1.609437912,1.4153018,0.03768883,,
4.990432587,5.345027,0.125737198,,
4.356708827,4.3747334,0.000324885,,
4.060443011,4.244216,0.033772512,,
0.693147181,0.44652724,0.060821395,,
3.713572067,3.909425,0.038358371,,
3.713572067,3.9185147,0.042001483,,
1.609437912,1.1719781,0.191371087,,
2.995732274,2.816495,0.032126,,
3.737669618,3.3916757,0.119711791,,
3.433987204,3.2862034,0.021840053,,
0.693147181,0.45534146,0.056551561,,
1.791759469,2.1391885,0.120706931,,
3.63758616,3.5814657,0.003149506,,
4.983606622,5.143287,0.025497823,,
0.693147181,1.2247837,0.282637389,,
4.317488114,4.6154265,0.088767282,,
0,0.22599,0.05107148,,
0,0.41737577,0.174202533,,
0,-0.01840192,0.000338631,,
2.197224577,2.7664697,0.32404001,,
5.697093487,5.546993,0.022530156,,
4.304065093,4.1502733,0.023651916,,
1.609437912,1.6200002,0.000111562,,
1.098612289,1.3765596,0.077254708,,
0,-0.010246217,0.000104985,,
1.791759469,1.9503646,0.025155588,,
2.302585093,2.1581683,0.02085621,,
4.025351691,3.914673,0.012249773,,
2.48490665,2.7439177,0.067086724,,
0,0.39552894,0.156443142,,
3.091042453,3.3355038,0.05976135,,
3.36729583,3.4227266,0.00307257,,
3.218875825,2.916853,0.091217787,,
3.988984047,4.4152045,0.181663875,,
5.003946306,5.064164,0.003626171,,
3.63758616,3.558255,0.006293433,,
1.945910149,1.978515,0.001063076,,
5.081404365,4.987211,0.00887239,,
1.098612289,1.0490232,0.002459078,,
2.302585093,2.2394068,0.003991497,,
3.044522438,2.6270711,0.174265619,,
2.079441542,1.91974,0.025504582,,
4.025351691,4.1017756,0.005840614,,
3.63758616,3.4353194,0.040911842,,
0.693147181,0.747393,0.002942609,,
2.564949357,2.4237893,0.019926162,,
3.044522438,2.9277291,0.013640684,,
2.48490665,2.8687835,0.147361436,,
3.912023005,3.4806304,0.18609958,,
4.727387819,4.5694222,0.024953137,,
3.610917913,3.110209,0.250709415,,
3.091042453,3.038545,0.002755983,,
0,0.21365249,0.045647386,,
3.828641396,3.9650123,0.018597023,,
2.48490665,2.23042,0.064763455,,
3.135494216,2.9485981,0.034930158,,
2.079441542,1.7562681,0.104441073,,
3.713572067,3.607572,0.011236014,,
2.772588722,2.7747378,4.61854E-06,,
3.465735903,3.6800056,0.045911503,,
1.945910149,2.221969,0.076208489,,
1.791759469,1.6948305,0.009395225,,
3.465735903,3.2973633,0.028349333,,
4.110873864,3.8778598,0.054295554,,
3.526360525,3.5086303,0.000314361,,
4.477336814,4.386215,0.008303185,,
3.891820298,4.010951,0.014192124,,
0.693147181,0.96046495,0.07145879,,
1.386294361,1.6889385,0.091593475,,
1.098612289,0.8163365,0.079679621,,
3.091042453,2.845903,0.060093352,,
3.891820298,4.0011463,0.011952175,,
1.098612289,1.0510911,0.002258263,,
1.098612289,1.7659601,0.445353101,,
4.043051268,4.290189,0.061077059,,
4.553876892,4.571009,0.000293509,,
2.772588722,2.486023,0.082119913,,
5.590986981,5.535804,0.003045161,,
2.564949357,2.8412201,0.076325523,,
1.386294361,1.1520677,0.054862129,,
1.098612289,2.0439582,0.893678892,,
4.49980967,4.2771053,0.049597237,,
4.110873864,4.1200447,8.41042E-05,,
0.693147181,0.85553545,0.02636995,,
1.945910149,2.3376074,0.153426736,,
1.945910149,2.517546,0.326767546,,
4.442651256,4.266958,0.03086812,,
0,0.047159106,0.002223981,,
4.304065093,4.2032666,0.010160336,,
1.609437912,1.7972751,0.035282809,,
1.945910149,1.5630538,0.146578984,,
1.386294361,1.6555638,0.072506031,,
2.079441542,1.2140024,0.748984908,,
4.262679877,3.8211007,0.19499217,,
1.609437912,1.4107754,0.039466794,,
4.418840608,4.5782595,0.025414383,,
2.890371758,2.9832304,0.008622727,,
3.496507561,3.5909512,0.008919601,,
4.33073334,3.828769,0.251968199,,
0,0.25954032,0.067361178,,
3.258096538,3.0569534,0.040458562,,
3.401197382,3.8738298,0.223381403,,
3.135494216,3.1231916,0.000151354,,
3.555348061,3.9836593,0.183450517,,
3.555348061,3.4302962,0.015637968,,
0.693147181,1.1297684,0.190638089,,
3.044522438,2.909344,0.01827321,,
3.80666249,3.6177223,0.035698395,,
3.17805383,3.2283087,0.002525552,,
4.382026635,4.2027903,0.032125664,,
3.36729583,3.3860343,0.00035113,,
2.197224577,2.373421,0.031045179,,
1.945910149,2.2664309,0.102733552,,
3.091042453,3.3504727,0.067304053,,
2.772588722,2.5475636,0.050636306,,
2.079441542,2.128469,0.002403692,,
2.772588722,2.8488233,0.005811711,,
1.609437912,1.3068923,0.091533848,,
3.583518938,3.430915,0.023287962,,
1.386294361,1.3345294,0.002679611,,
3.33220451,3.2440023,0.00777963,,
0,0.6342846,0.402316954,,
3.784189634,3.8093972,0.000635421,,
5.105945474,5.134717,0.000827801,,
0,0.36035612,0.129856533,,
3.496507561,3.5861814,0.008041397,,
0,0.12507343,0.015643363,,
2.890371758,2.7853692,0.011025537,,
4.17438727,4.0599127,0.013104427,,
3.258096538,3.5566928,0.089159728,,
3.33220451,2.9529765,0.143813884,,
4.17438727,4.094248,0.006422303,,
3.555348061,3.070426,0.235149406,,
4.110873864,4.1708426,0.003596249,,
1.945910149,1.5535735,0.153928046,,
1.098612289,1.5658739,0.218333413,,
5.564520407,5.565831,1.71765E-06,,
4.442651256,4.2818413,0.025859842,,
0,0.22092617,0.048808373,,
0.693147181,0.82457685,0.017273758,,
0,0.09527996,0.009078271,,
3.871201011,4.083148,0.044921526,,
4.234106505,4.1328545,0.010251968,,
4.060443011,3.7441165,0.100062461,,
2.397895273,2.8738134,0.226498064,,
3.912023005,3.9392197,0.00073966,,
0,0.26369655,0.06953587,,
4.025351691,3.9868414,0.001483042,,
2.197224577,1.7334671,0.215070998,,
2.708050201,3.1692278,0.212684778,,
4.304065093,4.526912,0.049660744,,
2.890371758,3.0129666,0.015029495,,
3.850147602,3.747521,0.010532219,,
1.098612289,1.226948,0.016470055,,
0,0.39272124,0.154229972,,
2.302585093,2.3712513,0.004715048,,
3.663561646,4.0591645,0.156501618,,
3.737669618,3.9675891,0.052862968,,
0.693147181,0.49183315,0.040527339,,
3.951243719,4.0677958,0.013584388,,
0.693147181,0.8073364,0.013039178,,
0,-0.087142885,0.007593882,,
3.555348061,3.6806097,0.015690478,,
1.791759469,2.071959,0.078511777,,
3.688879454,3.740745,0.002690035,,
2.197224577,1.5252706,0.451522148,,
1.945910149,1.7630172,0.033449831,,
1.791759469,1.0914211,0.490473831,,
1.098612289,0.6443791,0.20632779,,
1.945910149,2.0650945,0.01420491,,
5.298317367,4.964578,0.111381965,,
4.59511985,4.4183197,0.031258293,,
4.890349128,5.082139,0.036783355,,
0,0.58906144,0.34699338,,
0.693147181,1.0685253,0.140908733,,
4.564348191,4.5844483,0.000404014,,
0,0.3420029,0.116965984,,
4.634728988,4.783125,0.022021376,,
2.708050201,2.3362918,0.138204309,,
2.302585093,2.3900905,0.007657196,,
3.258096538,3.0738075,0.03396245,,
3.218875825,2.9942772,0.050444542,,
3.610917913,3.8050091,0.037671389,,
2.564949357,2.5030766,0.003828238,,
2.944438979,2.893376,0.002607428,,
3.33220451,3.6943603,0.131156816,,
3.17805383,2.7813835,0.157347351,,
2.833213344,2.587034,0.060604269,,
0.693147181,0.48132792,0.044867399,,
2.197224577,1.9652514,0.053811555,,
1.945910149,2.0940042,0.021931848,,
0.693147181,0.58018446,0.012760576,,
3.295836866,3.3321688,0.001320009,,
3.496507561,3.6580434,0.026093827,,
1.609437912,0.8342515,0.600913974,,
2.708050201,2.6724446,0.001267759,,
5.587248658,5.5978417,0.000112213,,
4.48863637,4.4019985,0.00750612,,
0,0.33052263,0.109245209,,
4.836281907,4.9378185,0.01030968,,
0.693147181,0.5063471,0.03489427,,
3.135494216,3.4650052,0.108577489,,
4.477336814,4.324352,0.023404353,,
3.583518938,4.191459,0.369591118,,
2.708050201,3.0417829,0.111377514,,
1.386294361,1.5962858,0.044096404,,
1.098612289,0.6196758,0.22938016,,
2.772588722,2.7640104,7.35876E-05,,
4.33073334,4.615101,0.080864966,,
3.610917913,3.2675827,0.117879068,,
4.624972813,4.7623825,0.018881422,,
1.386294361,0.9995961,0.149535545,,
3.433987204,3.739849,0.093551438,,
4.17438727,4.077452,0.009396447,,
0.693147181,0.6325432,0.003672842,,
1.098612289,0.85998476,0.056943097,,
0,0.43561184,0.189757675,,
0.693147181,1.1887454,0.245617595,,
0.693147181,0.7072724,0.000199522,,
4.382026635,4.049241,0.110746279,,
0.693147181,0.59717995,0.009209709,,
3.135494216,3.260007,0.015503433,,
4.276666119,4.203664,0.005329309,,
3.17805383,3.1574857,0.000423048,,
4.077537444,4.210698,0.017731734,,
5.700443573,5.664831,0.001268255,,
1.791759469,1.2579522,0.284950201,,
4.043051268,3.8760517,0.027888856,,
2.079441542,1.3398621,0.546977751,,
2.995732274,2.6753867,0.102621286,,
3.970291914,4.346925,0.141852482,,
1.386294361,1.4578645,0.005122285,,
1.945910149,2.1246972,0.03196481,,
4.521788577,4.435804,0.007393347,,
1.945910149,1.9540937,6.69705E-05,,
0.693147181,0.33974695,0.124891723,,
4.753590191,4.7341495,0.00037794,,
2.833213344,2.9486468,0.013324883,,
2.48490665,2.186847,0.088839555,,
2.302585093,3.2287316,0.857747352,,
0,0.4145563,0.171856926,,
